OTU_ID	S1	S2	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Confidence Ranking	Growth Morphology	Trait	Notes	Citation/Source
016aa3bbe4295307bd17e9bc24f0a6ebc466ab70_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp	-	-	-	-	-	-	-	Unassigned	-
c11a35303d31ffbc63ef3cbf0ff2c2dd2ba64150_1	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
bd038095c1c26728e52e8303b096e480eda40a0d_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales	-	-	-	-	-	-	-	Unassigned	-
6bd89eef500ae4c0e3fa7f53a3c3f18a5f0ce2b2_4	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales	-	-	-	-	-	-	-	Unassigned	-
295b4cb3b22a7d7413bcd390b4c79e7ea06ecfe7_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN213	-	-	-	-	-	-	-	Unassigned	-
d11fe98d04174d9b83ed39fa509be45216eb4972_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
fa2129478c3c07fd7d51a445971a655bfc2dccf6_3	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287	-	-	-	-	-	-	-	Unassigned	-
94fda26e8be04b87614bca4d62328312e2878242_1	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
757507cbcfd4a27033d4488d5ead243a3ee4e3cb_60	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
1409f7366031a3c6947fd2f6c0b14211d0ba9ecf_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis	-	-	-	-	-	-	-	Unassigned	-
2b76ebfed230db9f8f09c4a31cd65b7d08fc7f1c_2	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes	-	-	-	-	-	-	-	Unassigned	-
4d519c24490b086a6f7d59c791c4f7635322e064_1	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
dbcf26a3ce82cf9246e9667484297ec817882d1a_11	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
86d0948f8e6229ca656d0634244ab310efbd37c8_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
99cc8b263ca8c2a5f945786f1dc224acb0ae08ee_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales	-	-	-	-	-	-	-	Unassigned	-
ba4a9f07e0de5f97aba9f1f6f1e7881a3efb0684_3	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5b1ae544afd7b322d921da5d759c16316712fba4_1	1	1	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
af3c0f5f6acbf35808975d33203ed8ed4b076f84_16	1	1	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
b6d7922a0ead7dfeaab86fc5c6b004ee56cd023f_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes	-	-	-	-	-	-	-	Unassigned	-
