OTU_ID	S1	S2	Taxonomy
13ee98b750debf8b28338d1dd8c3ed715f75400e_7	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca fissurella
8ee2fef321dd133d1bcc200e28e77eae826c22b3_12	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Capnobotryella;s__Capnobotryella sp MA 4642
93446a8c87d3e82e1b7551022e3e35055dbf93ee_1	1	1	k__Fungi;p__Ascomycota
94ea06f1a20f4d1b1ebef6f7b26aa86889348b1a_1	1	1	k__Fungi;p__Ascomycota
bf0d9f69868c914b619651c46e9657620c1f593c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
b2a197891eb402d5337d371e12c760d1a8eb51f1_1	1	1	k__Fungi;p__Ascomycota
08b800e6d8744e6db359e2cae0af8a477a7e9c76_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
fa2c895435e7b555e60cdd5a1666d110201395e8_1	1	1	k__Fungi
8fa1bf5f421aabcffe86223dbb33da34215ad4d9_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
6ab0368b21161f1c3311deeb01480f212154a488_7	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
0d74f878b1d2b574d41fc2cf12a676c0ffd975ff_9	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
459a260d4569f95a61d3ac66284defb04d03ad7c_2	1	1	k__Fungi
106400e8924704428a65adb77e6fc2b4b66804ac_5	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
67c7a9e3b54e3ad9af41a0d02ace6feaa036fe2f_1	1	1	k__Fungi
ead752c46e1da209f43037db92084336f88a2c13_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula;s__Lachnellula calyciformis
e59e9e2298d623b7f985bdbc28c005afa63bb4ef_27	1	1	k__Fungi;p__Ascomycota
878bfd0f07dc1cf7e95a08f724a1edefd3faba01_313	1	1	k__Fungi
d21c50cd18b67ae762dfc4e5fe50b3a6ddc7c02e_1	1	1	k__Fungi
22006d104a5205e1cb3dcd51bdeed46ef181ac9b_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
b9fa0891932be0c9095a08fa3664fd89401abe6b_16	1	1	k__Fungi
14dafd35d676e863d8160733de4ea6e6cee04b3a_1	1	1	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured Phaeotheca
0cd0d0d59f17944b725aaf1623111036676ca71d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
ccb5bd2988fe84cb43b2cbe7abdd892dd969c137_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9db41d5c4761d3572a6bd8e4cbba1ae1f45e41e2_9	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella minimoides
a8fa95249caf8136908b35a5702c32e7f18c0282_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
384c05341d66dcf2c096a53222ceff23b8c9b984_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes sp 11147
1c4a37721ee843815ed662fc48b2dfc124315902_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
1dc66896fc38d3cdc3ff6399be8ff6b72bf4c069_1	1	1	k__Fungi
2d8cea92a89421ff5e9a5b1566108041cc154a4b_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
0c9f628a2a5e9d022ed668975ee736ea303bc00b_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
1e8586c30ec6ba0ead8e5e1b5fb41f9a5c7dcd0f_1	1	1	k__Fungi
802a4190f61b07af69e192edd1b12b7fc772f454_1	1	1	k__Fungi
d8bfeb6ef2b520d43f6ebe862d8b5e9448ab5ef8_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
ed9de97193cbf5a4762c2654a7809fc666e345d1_1	1	1	k__Fungi;p__Ascomycota
4433fee70affa768f26679818d76ef6555488c9c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
89d797865a991864e135b0cdce16d2e6eca91e11_1	1	1	k__Fungi
63a94a978b7db1219d7f94c22c84270839806ff8_3	1	1	k__Fungi
83932965d8dd4ff3e2983e53468b4c3420e3cf14_1	1	1	k__Fungi
b49e39902f9b2925d18b1dfbd2940f256629e721_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__Incertae sedis;g__Endosporium;s__Endosporium populi_tremuloidis
5e303d6a23cae2369ec0284253fe2f581b686a7d_1	1	1	k__Fungi
9061e667c7c614fc01e678d1ad00c7edacfafd7b_7	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
cb7a6d1e6a806f5e79054730c84ace112e4ad2da_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes
6edd01ac645c1b3f362e21ebfd5568a35e1ac66b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
02b540dd0cc332fc2ac6da595d4038c147bd0941_425	1	1	k__Fungi
35fd86c6871ac5be1d277fd58fb67b36b7466b56_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
6eba68bdce0b47d4767d1a699432e9d9c4a75c0b_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Hormonema;s__Hormonema sp F_054,258
1871cd964d132ecfdc60900532fc2f63a15747f3_6	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
6e0c2f0ff82ff09f6f0682d7f48bf33bda0e7910_1	1	1	k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__uncultured Phaeotheca
64084e24123aafd207ec5d8ffec317ff8bc60365_47	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Incertae sedis;g__Scoliciosporum;s__Scoliciosporum chlorococcum
52210f2ca79b3d92d0e635755d48af92a23f2b0a_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
c90fad339860b654bc3aac87b6a394019fc6017a_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
c099b40c7c2135915a5f5cc70399efe70d962556_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
54f1e216f160f6c1c9f5776b37771c5895ccb0cd_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
ce0a7f96ef6b652400e6ad974f5eab5843078217_1	1	1	k__Fungi;p__Ascomycota
38519d52eb59b21732c26931a7056f3ee4c6fd6c_1	1	1	k__Fungi;p__Ascomycota;c__Incertae sedis;o__Incertae sedis;f__Incertae sedis;g__Knufia;s__Knufia sp
9083bf478929aa8be69c643eac23f18232e22444_276	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae
6777605ed9137e039fafc2678d98e30b6ede1759_4	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
86276a3ad62e370ecb2b8469f2d431930ebaf66c_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrD488
6aa932b8d28e42750ac5d6badd64679ab0430a5e_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrD488
c88fefc87ade5a4a8ea4b1c99bb4d87a0d123f8c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
bb9105767ca7f33039f2847b4b837d86bed34667_1	1	1	k__Fungi;p__Ascomycota
e6dc89dcb76a8699eb85840c149253188a4afbef_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
b18e94ec6892ccecb8aca14372d21397591197a7_1	1	1	k__Fungi;p__Ascomycota
23fbba9584f8daeffd8405f5e24f70b1cc2fd632_934	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
edfd30e97b1a9d4d593b7dd791d53a2a28f1c021_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
d5b7c2c317895a66bd5e7cb1d17463d980959557_1	1	1	k__Fungi;p__Ascomycota
1f5a899977168d4a493a7065e61e98543565cf73_3	1	1	k__Fungi;p__Ascomycota
8a15c97f1aca2c1e60c83e3481fd7e60a3764c71_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca
dc2dbfb5e2162d56b488e47f9d392edecdbeba10_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp T2513
c3bde88a6f3611763f271c0785b97e6086fcfa13_26	1	1	k__Fungi
82cda2a3f5fd13099292194e0892de9ad660e2f7_1	1	1	k__Fungi
fe49baae35713d12513382ed655ac88af58a4311_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
db3c9c3d4b2207c9667a5112ec95e11ad7913b0b_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
1aa887cf6f56e0e886e4ff90e02e2e0ef3a099d6_1	1	1	k__Fungi
1aeeb43725e208c4568b03c0d968dcadeda7f237_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
cdfa5545d740dfd434274767b10f015eb9ad02f9_1	1	1	k__Fungi
2a4ee9548fa2230479a25b1c754ac1779ff34cdc_285	1	1	k__Fungi;p__Ascomycota
094d9a855b67404ea6c0b94d4983cd6b0ae902b7_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Sporormiella;s__Sporormiella sp
4f43225414a9615ba2e80e0eda9cdbb24bef0dfe_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
b02864532601740b86e27edfbecac26c14e821fb_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
49a0e64034ac391e2a8544f88ed6e98776222f93_26	1	1	k__Fungi
da9856dcb9943d0420651b7706b49990c85d6081_1	1	1	k__Fungi
e93d8f24e3c8ae886eb0d52ced3a8a434b582d5a_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
e48a678257f5f07c41a88d7f4153a6d5d396be69_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
91f550a1c3bbdb7f8d66e857641c40c59d2dd43d_7	1	1	k__Fungi;p__Ascomycota
b12f5aace424f02c5cb5347ed58b5654e53aee55_145	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
114f7ad86a14302f5782abc0cf4e570e19c03466_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
2622f87bbc7d8e74e0579fda05769889d506905b_4	1	1	k__Fungi;p__Ascomycota
5e32021e3ca6a6d3f8ed850e4cbe850816024d2b_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp ARIZ AZ0890
8346688ccc812614a12e0e338a289fa88adb8229_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
a30661fa176e7f4ed2a3c3f1557f8626a50357dc_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
a3aad776a34352a86abef2b65e760c7c4089b515_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Physciaceae;g__Buellia;s__Buellia griseovirens
87dcc4f0cba136b99ddd442f7c655d602d05e318_33	1	1	k__Fungi;p__Ascomycota
d973e3d0129ae40cde0f87f19be1f7b0d7163478_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales
23a3ad0565b086eb4a8b1b9f4480e9b7384b9d90_9	1	1	k__Fungi
748dcc7ae5935fb3dd60a63de925614053a45580_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
0341f63f59848e8e86122297191c1837cca47854_3	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae
bb8b66d46ea601529bc922f20c97b68c86faa2eb_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea sp
46e61fecbd4cd6f2087b777e9608c0c7c0cc66f3_8	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
0db086367b613b5f5a1daf227cfd36de80dbedfd_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula;s__Lachnellula calyciformis
52be6964d2c0eb85b7c945b694dd091e3cc336ee_9	1	1	k__Fungi;p__Ascomycota
877f114c611437a51b49357702b44b1dd2269446_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Aspergillus;s__Aspergillus amstelodami
759241c462dfcc13975556e44afe4445727f77a7_7	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
35e14e63454e91007159513b7c3414393881d022_1	1	1	k__Fungi
82a9beb7eb33081e774dcf4dc003b1b8520b1af2_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
93d0a0f89218229af051b3fc2cc900ba7e283856_1	1	1	k__Fungi;p__Ascomycota
d00823fd923540921dae202232d95f03be176341_109	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrAR171
5823b3402af777bff019a819946acd145f8cc011_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes
44221d5adaa58243f82c5b4b994eb8acc35f9a90_7	1	1	k__Fungi
75dce33b806b97ed4193c2f57dbdd2189df438a8_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrD488
53da2e4853213db380c7af79b4dc866183d74144_2	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
32afa1eac89ad14ae12d256d976df211764af085_106	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Physciaceae;g__Buellia;s__Buellia griseovirens
c823f7dbc4611459e3698a8a25c693a51d689368_51	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
09198f59aca95c6677fa44d166d723befa7c0486_1	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp agrD488
1fb8af96f6005b34f13b749348db7b72a0a074f0_2	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9e03f9b27e1ce6de4738e07c0817ba26876762cd_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea
b8c73c5204b7bfd783f9a552a86d08dae1bc3355_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales
21dc6aa0171d4d61a21a89cb1b6e8ee7b524cbb1_1	1	1	k__Fungi;p__Ascomycota
884e75aa0b4eb5ec9a4bc6b625b54661e6afc74a_1	1	1	k__Fungi;p__Ascomycota
825060ae2ce6c42018b2bb2155d7aa1d8533ddc1_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
a5dd80a8892545b5c34c1d30ba0ebbd706bd95f2_49	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
e091a2a7b41b8fec84229ae64cce2a4ce6079841_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
fb617c94e87e8d40c9fc9929d80958dd3314875d_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
4ba217fcb424cffd36ec5d9e10fdacf964109635_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
3037e24ed530424a97b9c1438b55a8ca20417b8b_11	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
d105571a8345f0fdc746c3ed0b1fe95c6618c01e_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
faba7e5003a47c2e8b60ee17c26d97230d7ad691_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
18d50e54bea7df97db9cfed70635ee1190f5be6c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramichloridium;s__Ramichloridium pini
818d946ef2783227ee09cb0cf795145b842b68ab_9	1	1	k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__fungal sp TRN287
75f8c1cedb1dcbe9408cfd7304ace0d209047686_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca
82729e485e2c058c840d1709283c07da2c4d99b5_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
2b4da7f04c75fe7919fe8a7734e04c8adf2fea21_1	1	1	k__Fungi;p__Ascomycota
266dc8e573bd4fb94fbbfe4f255612b15bc10ab1_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula
7fdb5dc9f102f43618119781bd721e0eb60f55b4_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
50799034d5ac81a8f16485e80e6125c476b02ba4_1	1	1	k__Fungi
74a5333526051a64d778e8ac30f051cd2fddded1_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
97525961a0cd2eaec73bf0cef5f3f610d36abd05_1	1	1	k__Fungi;p__Ascomycota
d2e60bdecbcb4b8a9686ebe89eab6ef1b0094b3d_4	1	1	k__Fungi
fa59733057fe598e90cf5890df21ac502c38913d_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
ed2a0108bc7b14cf06369da853c500fbeb525bab_1	1	1	k__Fungi
2a615196617db01eb21a2ec4280c8d0a428cc365_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
d036c5ff5c7a433e11ac97082866d150789c7c3e_8	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella
9474efb5dcfa8276b92a604948198e9954bd417f_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
dbe3a0470ced2c5640602647af68d8a21bae3e9c_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca fissurella
6024ac94f2a857056ceb174bc904eb9e17bc5825_8	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
0156be3259435482f17c1aeb397457ddfa6f47ee_1	1	1	k__Fungi
b011e9ad00f5348b24975a7790bca17c019fcb88_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__unidentified;s__Sporormiaceae sp
2ad1d704295c04cab0cce931e0271372c3c2587a_29	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Phaeothecoidea;s__Phaeothecoidea sp
9c4a3a95513851abda5340c7d43d22421cd9d8fa_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
ff0f0757d354aa78c759b9cbaaf85a63fe2d087c_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
353a660f01c27f99c133f1b5ffc8eacf39f81cc8_1	1	1	k__Fungi
036d9508ecf7b471fe7e7e3707dfea4b9135f478_6	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
3dd5329e61e6ae03d3256d97e64a821f5c9083c6_1	1	1	k__Fungi;p__Ascomycota
fd0defdd2ab2dc7386029c6ba5b5063faa23b6aa_3	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
bb4a4847a149ebb019c5c79461d97d04c21a3bbd_4	1	1	k__Fungi
e4095b6d1113a4de986e97133a0de853ae2f410d_56	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
297a4e9e3928a52d976392bbb71bdaa10a42b003_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
6bbed41a84e154eb9d51bb8cb9d180ac2ab3f05c_25	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium conigenum
07283ed8fa34760a3330029b062a5b1aadd2faa3_4	1	1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Ceratocystidaceae;g__Huntiella
eafe5e7dedb24b9765bfdbdce6a1764df50968b6_80	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Teloschistales;f__Teloschistaceae
c16a48b6619cbf30ae06b9aaa21d744c1f418d87_1	1	1	k__Fungi;p__Ascomycota
4c91d002afc4c139c178be8930b3eb032dd9a432_1	1	1	k__Fungi
a9c0f59a6b7d73dd7a6ac67f055a74ee3bd5b2e9_1	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
9e913260f711ebd906f068e6c85e3af4936d9e40_15	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
11804e84e03adde6f6eb79c40702229335df03d2_1	1	1	k__Fungi
86e5bb84dade91d566554230ceeba45e94c9186e_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Incertae sedis;g__Phaeotheca;s__Phaeotheca sp
e5f9ebfdd5bb8f45c1d5543a1247b3b5b3566635_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium
0919fec535e567fef7f7c14edcc8ee40cc0739bf_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea sp
9aac8d33c347470189ca5c7940c978423acea254_82	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__unidentified;f__unidentified;g__unidentified;s__Leotiomycetes sp BLD3
03b4ca63c357de24460e75c158131941bd617593_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Rhytismatales;f__Rhytismataceae;g__Lophodermium;s__Lophodermium seditiosum
18ee076811bcc9f901964a596c094b7ba9429d37_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Incertae sedis;f__Incertae sedis;g__Cyclaneusma;s__Cyclaneusma minus
f4193ec7cb6f89d0fd03ccbee4a914af4a672443_1	1	1	k__Fungi;p__Ascomycota
a321c05507d10c3f56c9eacc19cb72af1927d681_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales
9ddb452516b18e3c5faaf8bbb78605c499c836f3_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Hormonema;s__Hormonema sp F_054,258
20973694b7bff70617b0cd11608fb0f35b55cb01_9	1	1	k__Fungi;p__Ascomycota
26ece8b3ada4d07ab25f29893ae251377e61b621_1	1	1	k__Fungi
5e098d1e6fe26f0153113fdb5012cbc8c3e9ce3e_1	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
a81a83038d5ffd1fdacfaf1ce14568f4bc578fe8_1	1	1	k__Fungi;p__Ascomycota
5f623464f5216c51fe7cf35a226a8165ef835be0_18	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phaeomoniella;s__Phaeomoniella sp
ad675d6993d2786b01f0f22ae7e127b96a777a9b_540	1	1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces variabilis
2b62d1be519bc6719588a0c2aa7231430dfcc108_55	1	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unidentified;s__Dothioraceae sp
91a5f77f99c1418802836b75a8f25cedf5f3c6b9_1	1	1	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Agyriales;f__Trapeliaceae;g__Sarea;s__Sarea resinae
a9911e65befdcb536dadec43a04ff4f46e4df085_1	1	1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Lachnellula;s__Lachnellula calyciformis
